,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
85553,158705,,17.535313,-31.549099,100000.0,0.0,7.95,-12.05,B1/B2Iab,0.784,Sco,5754399.373,280,669.391162362906,HD158705_TypB1_Mag7.95,"hms_tuple(h=17.0, m=32.0, s=28.909334324854115)","dms_tuple(d=-31.0, m=-34.0, s=-48.53738176482153)",263.120456,17.541364,-31.580149
85563,159082,,17.537467,11.930047,135.318,-12.0,6.42,0.763,B9.5V,-0.013,Oph,43.132,87,173.54791719623321,HD159082_TypB9_Mag6.42,"hms_tuple(h=17.0, m=32.0, s=33.84541133528131)","dms_tuple(d=11.0, m=53.0, s=56.23318809433229)",263.141023,17.542735,11.898954
85578,159303,,17.540781,35.773118,367.6471,0.0,7.8,-0.027,B9,-0.066,Her,89.289,249,586.4128089424291,HD159303_TypB9_Mag7.8,"hms_tuple(h=17.0, m=32.0, s=49.674407761448265)","dms_tuple(d=35.0, m=44.0, s=31.19319567993898)",263.206977,17.547132,35.741998
85618,158902,,17.550956,-29.650844,980.3922,-45.7,7.22,-2.737,B3II,0.313,Oph,1083.428,160,351.52877406079745,HD158902_TypB3_Mag7.22,"hms_tuple(h=17.0, m=33.0, s=24.800923322780193)","dms_tuple(d=-29.0, m=-40.0, s=-54.827787499263536)",263.353337,17.556889,-29.681897
85622,158859,,17.551671,-33.057787,751.8797,-37.0,7.27,-2.111,B2II,0.127,Sco,608.695,166,367.38356293404297,HD158859_TypB2_Mag7.27,"hms_tuple(h=17.0, m=33.0, s=28.16428524043289)","dms_tuple(d=-33.0, m=-5.0, s=-19.80725372668246)",263.367351,17.557823,-33.088835
85626,158799,,17.552052,-41.173066,465.1163,-19.0,5.84,-2.498,B9Ib/II,0.041,Sco,869.361,56,104.0343690357312,HD158799_TypB9_Mag5.84,"hms_tuple(h=17.0, m=33.0, s=32.05163687246227)","dms_tuple(d=-41.0, m=-12.0, s=-14.769593248910269)",263.383548,17.558903,-41.204103
85639,158747,,17.553905,-45.511297,429.1845,0.0,7.07,-1.093,B9III,0.033,Sco,238.342,143,307.9529390460096,HD158747_TypB9_Mag7.07,"hms_tuple(h=17.0, m=33.0, s=40.553146390012955)","dms_tuple(d=-45.0, m=-32.0, s=-32.37423201349145)",263.418971,17.561265,-45.542326
85656,158846,,17.558069,-42.399661,549.4505,12.0,7.35,-1.35,B5IV:,-0.015,Sco,301.995,177,394.25196723909164,HD158846_TypB5_Mag7.35,"hms_tuple(h=17.0, m=33.0, s=54.18981486328789)","dms_tuple(d=-42.0, m=-25.0, s=-50.50435333219809)",263.475791,17.565053,-42.430696
85664,158926,Shaula,17.560145,-37.103821,175.1313,-3.0,1.62,-4.597,B1.5IV+...,-0.231,Sco,6008.97,2,2.512873139036051,HD158926_TypB1_Mag1.62,"hms_tuple(h=17.0, m=33.0, s=59.79888913321048)","dms_tuple(d=-37.0, m=-8.0, s=-5.509813525720801)",263.499162,17.566611,-37.134864
85694,158906,,17.567829,-46.600478,100000.0,0.0,7.66,-12.34,B2/B3II,-0.13,Ara,7516228.94,224,518.2731261472211,HD158906_TypB2_Mag7.66,"hms_tuple(h=17.0, m=34.0, s=31.207927013962546)","dms_tuple(d=-46.0, m=-37.0, s=-53.41840888673801)",263.630033,17.575336,-46.631505
85704,158928,,17.569605,-45.006375,100000.0,0.0,7.0,-13.0,B9III,-0.018,Sco,13803842.646,135,289.50893673230235,HD158928_TypB9_Mag7.0,"hms_tuple(h=17.0, m=34.0, s=36.83832584759358)","dms_tuple(d=-45.0, m=-2.0, s=-14.658376194153107)",263.653493,17.5769,-45.037405
85709,159091,,17.570606,-35.733735,502.5126,0.0,7.61,-0.896,B7III,0.137,Sco,198.793,216,495.90655392467346,HD159091_TypB7_Mag7.61,"hms_tuple(h=17.0, m=34.0, s=37.05095381145668)","dms_tuple(d=-35.0, m=-45.0, s=-53.20715561069278)",263.654379,17.576959,-35.76478
85717,159035,,17.572959,-40.531191,303.9514,0.0,7.14,-0.274,B8IV,0.015,Sco,112.099,151,327.5719697549974,HD159035_TypB8_Mag7.14,"hms_tuple(h=17.0, m=34.0, s=47.07878238288629)","dms_tuple(d=-40.0, m=-33.0, s=-44.023274338370015)",263.696162,17.579744,-40.562229
