,hd,proper,ra,dec,dist,rv,mag,absmag,spect,ci,con,lum,exp,modexp,tgtfn,adjra_hms,adjdec_dms,adjra_deg,adjra_hour,adjdec_deg
83033,154391,,17.021375,60.648754,102.3541,-17.0,6.16,1.109,K1III,1.006,Dra,31.362,71,137.97278383067092,HD154391_TypK1_Mag6.16,"hms_tuple(h=17.0, m=1.0, s=54.77177371477154)","dms_tuple(d=60.0, m=37.0, s=3.2844056988625425)",255.478216,17.031881,60.617579
83034,154928,,17.021658,73.312499,598.8024,-5.4,7.66,-1.226,K2,1.561,Dra,269.401,224,518.2731261472211,HD154928_TypK2_Mag7.66,"hms_tuple(h=17.0, m=2.0, s=22.475082611282744)","dms_tuple(d=73.0, m=16.0, s=52.47468398974547)",255.593646,17.039576,73.281243
83035,153798,,17.021668,7.428559,161.2903,0.0,6.78,0.742,K0,1.239,Oph,43.974,114,238.4311915057409,HD153798_TypK0_Mag6.78,"hms_tuple(h=17.0, m=1.0, s=36.717269150828145)","dms_tuple(d=7.0, m=23.0, s=50.89157886444873)",255.402989,17.026866,7.39747
83058,154048,,17.026876,35.543289,378.7879,0.0,7.93,0.038,K5,1.563,Her,84.101,275,657.682729265769,HD154048_TypK5_Mag7.93,"hms_tuple(h=17.0, m=1.0, s=59.550779275157026)","dms_tuple(d=35.0, m=30.0, s=43.80993597958707)",255.498128,17.033209,35.512169
83063,154299,,17.028837,54.595944,286.533,0.0,7.97,0.684,K0,1.129,Dra,46.387,284,681.3080354866522,HD154299_TypK0_Mag7.97,"hms_tuple(h=17.0, m=2.0, s=15.819597637174638)","dms_tuple(d=54.0, m=33.0, s=53.23802540221834)",255.565915,17.037728,54.564788
83076,153727,,17.030904,-18.885538,177.6199,44.0,6.28,0.033,K1III,1.351,Oph,84.489,78,153.3820888800899,HD153727_TypK1_Mag6.28,"hms_tuple(h=17.0, m=2.0, s=10.870563386883987)","dms_tuple(d=-18.0, m=-54.0, s=-59.768872403799946)",255.545294,17.036353,-18.916602
83091,154049,,17.033936,25.037908,340.1361,-89.0,7.78,0.122,K3III,1.265,Her,77.839,245,576.1557641428401,HD154049_TypK3_Mag7.78,"hms_tuple(h=17.0, m=2.0, s=22.645812607976552)","dms_tuple(d=25.0, m=0.0, s=24.484756617532355)",255.594358,17.039624,25.006801
83092,153741,,17.033942,-20.5954,298.5075,-27.0,7.61,0.235,K0III,1.035,Oph,70.146,216,495.90655392467346,HD153741_TypK0_Mag7.61,"hms_tuple(h=17.0, m=2.0, s=22.018942216348876)","dms_tuple(d=-20.0, m=-37.0, s=-35.26574262385253)",255.591746,17.03945,-20.626463
83104,154323,,17.037771,49.593962,181.1594,0.0,7.17,0.88,K0,1.107,Her,38.726,154,336.35821375838816,HD154323_TypK0_Mag7.17,"hms_tuple(h=17.0, m=2.0, s=44.585422346362975)","dms_tuple(d=49.0, m=33.0, s=46.1463712617001)",255.685773,17.045718,49.562818
83105,154322,,17.037851,50.308298,204.918,0.0,7.64,1.082,K0,1.071,Her,32.151,221,509.2079239683959,HD154322_TypK0_Mag7.64,"hms_tuple(h=17.0, m=2.0, s=45.30047825509371)","dms_tuple(d=50.0, m=16.0, s=37.75032239964787)",255.688752,17.045917,50.277153
83108,154126,,17.038085,31.88412,105.1525,-13.0,6.41,1.301,K0,1.134,Her,26.278,86,172.0234437188863,HD154126_TypK0_Mag6.41,"hms_tuple(h=17.0, m=2.0, s=38.95273759309276)","dms_tuple(d=31.0, m=51.0, s=10.81887240569813)",255.662303,17.044154,31.853005
83116,153870,,17.039613,-10.95214,153.1394,0.0,7.46,1.535,K0,1.504,Oph,21.184,192,434.43351452893916,HD153870_TypK0_Mag7.46,"hms_tuple(h=17.0, m=2.0, s=41.50976729006601)","dms_tuple(d=-10.0, m=-58.0, s=-59.56398622943027)",255.672957,17.044864,-10.983212
83139,154413,,17.044322,50.942817,168.3502,0.0,7.51,1.379,K0,1.155,Her,24.457,200,454.02750557766933,HD154413_TypK0_Mag7.51,"hms_tuple(h=17.0, m=3.0, s=8.990142531386596)","dms_tuple(d=50.0, m=54.0, s=42.01356067967822)",255.787459,17.052497,50.91167
83151,155057,,17.047935,71.061464,298.5075,0.0,7.7,0.325,K5,1.039,Dra,64.565,231,536.8905548349917,HD155057_TypK5_Mag7.7,"hms_tuple(h=17.0, m=3.0, s=49.6515914663388)","dms_tuple(d=71.0, m=1.0, s=48.82757056478454)",255.956882,17.063792,71.03023
83155,154101,,17.048408,14.663021,330.033,0.0,7.72,0.127,K5III,1.57,Her,77.482,234,546.4485785781236,HD154101_TypK5_Mag7.72,"hms_tuple(h=17.0, m=3.0, s=13.447515954004245)","dms_tuple(d=14.0, m=37.0, s=54.93012943026116)",255.806031,17.053735,14.631925
83164,154227,,17.050759,29.479353,325.7329,-3.1,7.72,0.156,K2,1.245,Her,75.44,234,546.4485785781236,HD154227_TypK2_Mag7.72,"hms_tuple(h=17.0, m=3.0, s=24.04236826649509)","dms_tuple(d=29.0, m=26.0, s=53.66832657398618)",255.850177,17.056678,29.448241
83166,153873,,17.051248,-27.097765,283.2861,0.0,7.39,0.129,K2III,1.324,Oph,77.339,182,408.41430272357115,HD153873_TypK2_Mag7.39,"hms_tuple(h=17.0, m=3.0, s=25.343436962795067)","dms_tuple(d=-27.0, m=-7.0, s=-43.754207617631664)",255.855598,17.05704,-27.128821
83167,154184,,17.051397,21.562175,254.4529,0.0,7.47,0.442,K0,0.954,Her,57.97,194,438.2834686761904,HD154184_TypK0_Mag7.47,"hms_tuple(h=17.0, m=3.0, s=24.977975212537444)","dms_tuple(d=21.0, m=31.0, s=51.85946335798178)",255.854075,17.056938,21.531072
83190,154393,,17.054662,41.897438,147.0588,0.0,7.87,2.033,K0,0.78,Her,13.391,263,623.771929275639,HD154393_TypK0_Mag7.87,"hms_tuple(h=17.0, m=3.0, s=41.70145471584135)","dms_tuple(d=41.0, m=51.0, s=58.712045766471874)",255.923756,17.061584,41.866309
83195,153941,,17.055346,-19.492515,229.3578,0.0,8.0,1.197,K1III,1.224,Oph,28.92,290,699.5823055523535,HD153941_TypK1_Mag8.0,"hms_tuple(h=17.0, m=3.0, s=38.934346427724336)","dms_tuple(d=-19.0, m=-31.0, s=-24.883840883041728)",255.912226,17.060815,-19.523579
83199,153932,,17.055995,-23.15165,193.7984,0.0,7.5,1.063,K2/K3III,1.661,Oph,32.719,198,450.03925321819855,HD153932_TypK2_Mag7.5,"hms_tuple(h=17.0, m=3.0, s=41.768716427497736)","dms_tuple(d=-23.0, m=-10.0, s=-57.75600612390832)",255.924036,17.061602,-23.18271
83202,154346,,17.057268,34.383484,219.2982,0.0,6.68,-0.025,K2,1.234,Her,89.125,106,218.29580245415895,HD154346_TypK2_Mag6.68,"hms_tuple(h=17.0, m=3.0, s=48.64191860142)","dms_tuple(d=34.0, m=21.0, s=8.517592921642745)",255.952675,17.063512,34.352366
83204,153942,,17.058349,-24.241364,343.6426,0.0,7.26,-0.421,K1III,1.367,Oph,128.351,165,364.156405231697,HD153942_TypK1_Mag7.26,"hms_tuple(h=17.0, m=3.0, s=50.41258504757707)","dms_tuple(d=-24.0, m=-16.0, s=-20.722143734749352)",255.960052,17.064003,-24.272423
83217,154507,,17.060253,46.023866,319.4888,0.0,8.0,0.478,K0,1.143,Her,56.079,290,699.5823055523535,HD154507_TypK0_Mag8.0,"hms_tuple(h=17.0, m=4.0, s=3.620750223622906)","dms_tuple(d=45.0, m=59.0, s=33.82672450770542)",256.015086,17.067672,45.99273
83237,154277,,17.065127,16.022654,184.8429,0.0,7.87,1.536,K1III,1.11,Her,21.164,263,623.771929275639,HD154277_TypK1_Mag7.87,"hms_tuple(h=17.0, m=4.0, s=13.760932786673266)","dms_tuple(d=15.0, m=59.0, s=29.6041382065701)",256.057337,17.070489,15.991557
83239,154542,,17.065326,45.449223,429.1845,0.0,7.78,-0.383,K0,1.426,Her,123.937,245,576.1557641428401,HD154542_TypK0_Mag7.78,"hms_tuple(h=17.0, m=4.0, s=21.610388168789143)","dms_tuple(d=45.0, m=25.0, s=5.115787085438228)",256.090043,17.07267,45.418088
83241,154650,,17.065487,53.231294,274.7253,0.0,7.82,0.626,K0,0.969,Dra,48.933,253,596.8524553483364,HD154650_TypK0_Mag7.82,"hms_tuple(h=17.0, m=4.0, s=26.73160201767132)","dms_tuple(d=53.0, m=12.0, s=0.5109043562202942)",256.111382,17.074092,53.200142
83246,154278,,17.066123,13.56742,97.9432,46.0,6.06,1.105,K1III,1.05,Her,31.477,66,126.32105461095017,HD154278_TypK1_Mag6.06,"hms_tuple(h=17.0, m=4.0, s=17.12972456349945)","dms_tuple(d=13.0, m=32.0, s=10.770346992488129)",256.071374,17.071425,13.536325
83251,154186,,17.066991,-2.583883,287.3563,0.0,8.0,0.708,K5,1.79,Oph,45.373,290,699.5823055523535,HD154186_TypK5_Mag8.0,"hms_tuple(h=17.0, m=4.0, s=19.74366581994417)","dms_tuple(d=-2.0, m=-36.0, s=-53.8666588811806)",256.082265,17.072151,-2.614963
83263,154859,,17.069306,61.18413,247.5248,0.0,7.91,0.942,K0,1.061,Dra,36.576,271,646.179090335777,HD154859_TypK0_Mag7.91,"hms_tuple(h=17.0, m=4.0, s=47.963313347442806)","dms_tuple(d=61.0, m=9.0, s=10.630592125745011)",256.199847,17.07999,61.152953
83270,154508,,17.070952,36.753007,247.5248,0.0,7.74,0.772,K2,1.21,Her,42.776,238,556.1767595666211,HD154508_TypK2_Mag7.74,"hms_tuple(h=17.0, m=4.0, s=38.578329500601285)","dms_tuple(d=36.0, m=43.0, s=18.788658691444198)",256.160743,17.077383,36.721886
83271,153892,,17.070983,-45.240439,157.2327,89.9,7.63,1.647,K0III,1.21,Sco,19.107,219,504.73495772895257,HD153892_TypK0_Mag7.63,"hms_tuple(h=17.0, m=4.0, s=41.90720613075797)","dms_tuple(d=-45.0, m=-16.0, s=-17.287233350079987)",256.174613,17.078308,-45.271469
83282,154104,,17.074349,-24.240294,271.0027,0.0,7.3,0.135,K0III,1.061,Oph,76.913,170,377.23764669214916,HD154104_TypK0_Mag7.3,"hms_tuple(h=17.0, m=4.0, s=48.01241362755974)","dms_tuple(d=-24.0, m=-16.0, s=-16.870147955378343)",256.200052,17.080003,-24.271353
83283,154088,,17.074399,-28.582678,17.838,15.3,6.59,5.333,K1V,0.814,Oph,0.641,99,201.63200517568157,HD154088_TypK1_Mag6.59,"hms_tuple(h=17.0, m=4.0, s=48.97479357770379)","dms_tuple(d=-28.0, m=-36.0, s=-49.434778186781045)",256.204062,17.080271,-28.613732
83286,154147,,17.074829,-17.49226,107.8749,0.0,7.17,2.005,K0III/IV,1.061,Oph,13.74,154,336.35821375838816,HD154147_TypK0_Mag7.17,"hms_tuple(h=17.0, m=4.0, s=48.844163950064114)","dms_tuple(d=-17.0, m=-31.0, s=-23.97313474367678)",256.203517,17.080234,-17.523326
83287,154202,,17.074875,-12.676193,137.741,0.0,6.91,1.215,K0III,1.2,Oph,28.445,126,267.409023780344,HD154202_TypK0_Mag6.91,"hms_tuple(h=17.0, m=4.0, s=48.57265078323451)","dms_tuple(d=-12.0, m=-42.0, s=-26.148885702744025)",256.202386,17.080159,-12.707264
83293,154509,,17.07561,31.411312,158.4786,0.0,7.48,1.48,K2,0.983,Her,22.284,195,442.16754115556887,HD154509_TypK2_Mag7.48,"hms_tuple(h=17.0, m=4.0, s=53.932036861882295)","dms_tuple(d=31.0, m=22.0, s=48.71220963691371)",256.224717,17.081648,31.380198
83297,154212,,17.075928,-11.088493,205.7613,-24.2,6.91,0.343,K0,1.51,Oph,63.504,126,267.409023780344,HD154212_TypK0_Mag6.91,"hms_tuple(h=17.0, m=4.0, s=52.25255549840341)","dms_tuple(d=-11.0, m=-7.0, s=-10.434322215744203)",256.217719,17.081181,-11.119565
83310,154510,,17.079389,28.091054,147.0588,2.0,7.24,1.403,K1III,1.105,Her,23.922,163,357.7868844682338,HD154510_TypK1_Mag7.24,"hms_tuple(h=17.0, m=5.0, s=6.828899100081287)","dms_tuple(d=28.0, m=3.0, s=35.79784813576168)",256.278454,17.08523,28.059944
83317,154732,,17.080489,48.803958,112.2334,12.0,6.11,0.859,K1III,1.091,Her,39.482,68,132.01843644392628,HD154732_TypK1_Mag6.11,"hms_tuple(h=17.0, m=5.0, s=17.917340978284813)","dms_tuple(d=48.0, m=46.0, s=22.138029143052904)",256.324656,17.08831,48.772816
83331,154904,,17.084394,56.53735,273.9726,0.0,7.9,0.711,K0,1.201,Dra,45.248,269,640.5029468202126,HD154904_TypK0_Mag7.9,"hms_tuple(h=17.0, m=5.0, s=37.44499984623104)","dms_tuple(d=56.0, m=30.0, s=22.279738938391347)",256.406021,17.093735,56.506189
83333,154363,,17.084277,-5.066508,10.7066,34.2,7.7,7.552,K5V,1.1,Oph,0.083,231,536.8905548349917,HD154363_TypK5_Mag7.7,"hms_tuple(h=17.0, m=5.0, s=22.02760919430915)","dms_tuple(d=-5.0, m=-5.0, s=-51.308482595737104)",256.341782,17.089452,-5.097586
83365,154815,,17.09049,46.355813,165.5629,0.0,7.34,1.245,K0,1.114,Her,27.669,175,390.78879304975095,HD154815_TypK0_Mag7.34,"hms_tuple(h=17.0, m=5.0, s=52.63557299046511)","dms_tuple(d=46.0, m=19.0, s=28.833656538748755)",256.469315,17.097954,46.324676
83384,154986,,17.094653,56.135288,166.3894,0.0,7.1,0.994,K0,1.122,Dra,34.866,146,316.2129549015887,HD154986_TypK0_Mag7.1,"hms_tuple(h=17.0, m=6.0, s=14.025362873862832)","dms_tuple(d=56.0, m=6.0, s=14.86082135902734)",256.558439,17.103896,56.104128
83410,154691,,17.100954,23.322065,170.3578,0.0,7.2,1.043,K0,1.013,Her,33.327,158,345.3801253121633,HD154691_TypK0_Mag7.2,"hms_tuple(h=17.0, m=6.0, s=23.637498608582916)","dms_tuple(d=23.0, m=17.0, s=27.456712544155266)",256.59849,17.106566,23.29096
83417,154611,,17.102016,8.623179,251.2563,-3.0,6.96,-0.041,K2,1.524,Oph,90.448,131,279.4698106282087,HD154611_TypK2_Mag6.96,"hms_tuple(h=17.0, m=6.0, s=26.024948066680906)","dms_tuple(d=8.0, m=35.0, s=31.519585517821014)",256.608437,17.107229,8.592089
83419,154610,,17.102679,9.733868,275.4821,-6.0,6.38,-0.82,K5,1.458,Oph,185.353,84,167.52990115327088,HD154610_TypK5_Mag6.38,"hms_tuple(h=17.0, m=6.0, s=28.470423079252214)","dms_tuple(d=9.0, m=42.0, s=9.996250166499294)",256.618627,17.107908,9.702777
83424,154652,,17.103112,16.270513,232.5581,0.0,7.87,1.037,K0,1.005,Her,33.512,263,623.771929275639,HD154652_TypK0_Mag7.87,"hms_tuple(h=17.0, m=6.0, s=30.531075440497943)","dms_tuple(d=16.0, m=14.0, s=21.89565790102023)",256.627213,17.108481,16.239415
83431,154653,,17.104479,15.229651,207.0393,-30.9,7.07,0.49,K0V,0.96,Her,55.463,143,307.9529390460096,HD154653_TypK0_Mag7.07,"hms_tuple(h=17.0, m=6.0, s=35.35370403546324)","dms_tuple(d=15.0, m=11.0, s=54.79614022196856)",256.647307,17.10982,15.198554
83434,154733,,17.105014,22.084153,104.8218,-96.0,5.56,0.458,K4III,1.299,Her,57.122,45,81.26196536369221,HD154733_TypK4_Mag5.56,"hms_tuple(h=17.0, m=6.0, s=38.07196907564446)","dms_tuple(d=22.0, m=3.0, s=10.978278793497225)",256.658633,17.110576,22.05305
83438,155207,,17.105994,60.636091,234.7418,0.0,7.89,1.037,K0,1.131,Dra,33.512,267,634.876663483802,HD155207_TypK0_Mag7.89,"hms_tuple(h=17.0, m=6.0, s=59.385334945492616)","dms_tuple(d=60.0, m=36.0, s=17.697778065981993)",256.747439,17.116496,60.604916
83472,154878,,17.112541,33.936049,370.3704,0.0,7.83,-0.013,K2,1.139,Her,88.145,255,602.141767772257,HD154878_TypK2_Mag7.83,"hms_tuple(h=17.0, m=7.0, s=7.506062212921734)","dms_tuple(d=33.0, m=54.0, s=17.75373340944725)",256.781275,17.118752,33.904932
83485,155038,,17.115267,47.670615,448.4305,0.0,7.67,-0.588,K2,1.553,Her,149.692,226,522.866067770482,HD155038_TypK2_Mag7.67,"hms_tuple(h=17.0, m=7.0, s=22.501879034560375)","dms_tuple(d=47.0, m=38.0, s=22.111594756010504)",256.843758,17.122917,47.639475
83494,154958,,17.117543,38.494521,233.6449,0.0,7.93,1.087,K0,1.057,Her,32.004,275,657.682729265769,HD154958_TypK0_Mag7.93,"hms_tuple(h=17.0, m=7.0, s=26.854150189066957)","dms_tuple(d=38.0, m=27.0, s=48.22996430571493)",256.861892,17.124126,38.463397
83507,155305,,17.119521,58.268792,180.5054,0.0,7.22,0.938,K0,1.117,Dra,36.711,160,351.52877406079745,HD155305_TypK0_Mag7.22,"hms_tuple(h=17.0, m=7.0, s=45.52792286838951)","dms_tuple(d=58.0, m=14.0, s=15.451403773869856)",256.9397,17.129313,58.237625
83522,155136,,17.122885,48.399328,136.9863,0.0,6.66,0.977,K0,1.133,Her,35.416,104,214.47755395891784,HD155136_TypK0_Mag6.66,"hms_tuple(h=17.0, m=7.0, s=50.318523440266745)","dms_tuple(d=48.0, m=22.0, s=5.473058529800596)",256.959661,17.130644,48.368187
83529,154624,,17.12417,-19.287122,289.0173,0.0,7.6,0.295,K4III,1.448,Oph,66.374,214,491.5504291096121,HD154624_TypK4_Mag7.6,"hms_tuple(h=17.0, m=7.0, s=46.67587809857878)","dms_tuple(d=-19.0, m=-19.0, s=-5.469797849496274)",256.944483,17.129632,-19.318186
83554,154604,,17.128948,-31.077694,150.6024,0.0,7.12,1.231,K0/K1III,1.022,Sco,28.029,148,321.8423534887257,HD154604_TypK0_Mag7.12,"hms_tuple(h=17.0, m=8.0, s=5.886450229203604)","dms_tuple(d=-31.0, m=-6.0, s=-31.48150029387665)",257.024527,17.134968,-31.108745
83561,155343,,17.13012,55.768127,160.0,0.0,6.87,0.849,K0,1.19,Dra,39.847,123,258.1362429763933,HD155343_TypK0_Mag6.87,"hms_tuple(h=17.0, m=8.0, s=21.392866454061448)","dms_tuple(d=55.0, m=44.0, s=13.085054626237138)",257.089137,17.139276,55.736968
83574,155041,,17.133184,29.154243,223.7136,-32.2,7.93,1.182,K2III,1.112,Her,29.322,275,657.682729265769,HD155041_TypK2_Mag7.93,"hms_tuple(h=17.0, m=8.0, s=20.70465961823487)","dms_tuple(d=29.0, m=7.0, s=23.273727503181192)",257.086269,17.139085,29.123132
83576,155061,,17.133526,31.206189,458.7156,-9.9,6.44,-1.868,K2,1.285,Her,486.631,88,176.63751357336122,HD155061_TypK2_Mag6.44,"hms_tuple(h=17.0, m=8.0, s=22.38241655331848)","dms_tuple(d=31.0, m=10.0, s=30.270330159194714)",257.09326,17.139551,31.175075
83577,155208,,17.133574,44.1694,411.5226,0.0,7.86,-0.212,K2,1.278,Her,105.877,261,618.2926139519136,HD155208_TypK2_Mag7.86,"hms_tuple(h=17.0, m=8.0, s=26.723620424914145)","dms_tuple(d=44.0, m=8.0, s=17.761314476309735)",257.111348,17.140757,44.138267
83596,154779,,17.13746,-17.609052,114.9425,-14.0,5.98,0.678,K0III,1.011,Oph,46.644,62,117.71223220913615,HD154779_TypK0_Mag5.98,"hms_tuple(h=17.0, m=8.0, s=34.328337159697924)","dms_tuple(d=-17.0, m=-38.0, s=-24.423913461455697)",257.143035,17.142869,-17.640118
83612,156011,,17.141568,72.133595,199.2032,0.0,7.46,0.964,K2,1.126,Dra,35.843,192,434.43351452893916,HD156011_TypK2_Mag7.46,"hms_tuple(h=17.0, m=9.0, s=30.02786367282141)","dms_tuple(d=72.0, m=6.0, s=8.463992798569961)",257.375116,17.158341,72.102351
83613,154753,,17.141923,-29.985496,366.3004,0.0,7.82,0.001,K0/K1III,1.082,Oph,87.016,253,596.8524553483364,HD154753_TypK0_Mag7.82,"hms_tuple(h=17.0, m=8.0, s=52.35383398881595)","dms_tuple(d=-30.0, m=-0.0, s=-59.573529268550374)",257.218141,17.147876,-30.016548
83614,155179,,17.142133,35.033979,123.4568,0.0,6.73,1.272,K0,1.079,Her,26.99,110,228.14146549859603,HD155179_TypK0_Mag6.73,"hms_tuple(h=17.0, m=8.0, s=54.33317033849903)","dms_tuple(d=35.0, m=0.0, s=10.296439863921591)",257.226388,17.148426,35.00286
83640,154896,,17.146754,-13.126999,436.6812,0.0,7.53,-0.671,K1III,1.64,Oph,161.585,203,462.11035531169057,HD154896_TypK1_Mag7.53,"hms_tuple(h=17.0, m=9.0, s=7.371451115785135)","dms_tuple(d=-13.0, m=-9.0, s=-29.048930035776124)",257.280714,17.152048,-13.158069
83655,155028,,17.149863,3.75952,323.6246,0.0,7.84,0.29,K0,1.401,Oph,66.681,257,607.4779541357369,HD155028_TypK0_Mag7.84,"hms_tuple(h=17.0, m=9.0, s=18.102881538620466)","dms_tuple(d=3.0, m=43.0, s=42.363324288936894)",257.325429,17.155029,3.728434
83660,155093,,17.150553,14.961062,158.4786,35.1,7.07,1.07,K0,1.354,Her,32.509,143,307.9529390460096,HD155093_TypK0_Mag7.07,"hms_tuple(h=17.0, m=9.0, s=21.195857319266622)","dms_tuple(d=14.0, m=55.0, s=47.87668443605)",257.338316,17.155888,14.929966
83689,155410,,17.159238,40.777033,86.5052,-56.0,5.07,0.385,K3III,1.275,Her,61.094,31,52.73885165418213,HD155410_TypK3_Mag5.07,"hms_tuple(h=17.0, m=9.0, s=57.75051926765599)","dms_tuple(d=40.0, m=44.0, s=45.260554917636)",257.490627,17.166042,40.745906
83717,155344,,17.165798,26.45537,157.9779,4.0,6.95,0.957,K2III,1.147,Her,36.074,130,277.01490180011757,HD155344_TypK2_Mag6.95,"hms_tuple(h=17.0, m=10.0, s=17.594451414746004)","dms_tuple(d=26.0, m=25.0, s=27.342232009021927)",257.57331,17.171554,26.424262
83718,155048,,17.165905,-20.680125,181.4882,0.0,7.54,1.246,K0II/III,1.182,Oph,27.644,204,466.20558189854603,HD155048_TypK0_Mag7.54,"hms_tuple(h=17.0, m=10.0, s=17.096806133308462)","dms_tuple(d=-20.0, m=-42.0, s=-40.275425371473546)",257.571237,17.171416,-20.711188
83731,155480,,17.16953,38.736325,487.8049,0.0,7.82,-0.621,K2,1.24,Her,154.312,253,596.8524553483364,HD155480_TypK2_Mag7.82,"hms_tuple(h=17.0, m=10.0, s=34.08728313349201)","dms_tuple(d=38.0, m=42.0, s=18.723067120361065)",257.64203,17.176135,38.705201
83773,155656,,17.177869,46.556035,289.0173,0.0,7.57,0.265,K0,1.101,Her,68.234,209,478.71030262103807,HD155656_TypK0_Mag7.57,"hms_tuple(h=17.0, m=11.0, s=7.298848558864677)","dms_tuple(d=46.0, m=31.0, s=29.63147521083954)",257.780412,17.185361,46.524898
83780,155696,,17.179457,49.346825,100000.0,0.0,7.49,-12.51,K5,1.595,Her,8790225.168,197,446.0860343240754,HD155696_TypK5_Mag7.49,"hms_tuple(h=17.0, m=11.0, s=14.511206561469123)","dms_tuple(d=49.0, m=18.0, s=56.45508720539681)",257.810463,17.187364,49.315682
83781,155524,,17.180058,32.178912,89.6057,0.0,7.24,2.478,K2,0.937,Her,8.888,163,357.7868844682338,HD155524_TypK2_Mag7.24,"hms_tuple(h=17.0, m=11.0, s=10.125889378137174)","dms_tuple(d=32.0, m=8.0, s=52.06872875030058)",257.792191,17.186146,32.147797
83786,155525,,17.182385,31.173983,446.4286,0.0,7.58,-0.669,K0,0.905,Her,161.287,211,482.9526381068404,HD155525_TypK0_Mag7.58,"hms_tuple(h=17.0, m=11.0, s=18.267446421614295)","dms_tuple(d=31.0, m=8.0, s=34.32887432610528)",257.826114,17.188408,31.142869
83797,155233,,17.184546,-20.654569,75.1315,0.0,6.81,2.431,K1III,1.03,Oph,9.281,117,244.8264719937363,HD155233_TypK1_Mag6.81,"hms_tuple(h=17.0, m=11.0, s=24.20106300314103)","dms_tuple(d=-20.0, m=-41.0, s=-8.273921103082102)",257.850838,17.190056,-20.685632
83798,155019,,17.184754,-43.489558,224.7191,0.0,7.72,0.962,K1III,1.167,Sco,35.909,234,546.4485785781236,HD155019_TypK1_Mag7.72,"hms_tuple(h=17.0, m=11.0, s=30.705405202000122)","dms_tuple(d=-43.0, m=-31.0, s=-14.126878490631043)",257.877939,17.191863,-43.520591
83845,155164,,17.193667,-37.85325,574.7126,0.0,7.76,-1.037,K4III,1.724,Sco,226.36,242,566.0781270342421,HD155164_TypK4_Mag7.76,"hms_tuple(h=17.0, m=12.0, s=0.7129741271586454)","dms_tuple(d=-37.0, m=-53.0, s=-3.45030931630788)",258.002971,17.200198,-37.884292
83847,155816,,17.194403,45.324447,414.9378,0.0,6.57,-1.52,K2,1.588,Her,353.183,97,198.10522595363804,HD155816_TypK2_Mag6.57,"hms_tuple(h=17.0, m=12.0, s=6.229360293949355)","dms_tuple(d=45.0, m=17.0, s=35.92301539963387)",258.025956,17.20173,45.293312
83854,155500,,17.1959,7.894762,136.0544,-6.0,6.34,0.671,K0III,1.04,Oph,46.946,82,161.720568208778,HD155500_TypK0_Mag6.34,"hms_tuple(h=17.0, m=12.0, s=3.972878788238461)","dms_tuple(d=7.0, m=51.0, s=49.22082321915667)",258.016554,17.201104,7.863672
83859,155784,,17.197278,41.730113,401.6064,0.0,6.75,-1.269,K2,1.345,Her,280.285,112,232.20296653338022,HD155784_TypK2_Mag6.75,"hms_tuple(h=17.0, m=12.0, s=15.054114679901716)","dms_tuple(d=41.0, m=41.0, s=56.3430321976648)",258.062725,17.204182,41.698984
83874,155581,,17.199829,14.487742,183.4862,16.9,7.21,0.892,K5III,1.53,Her,38.3,159,348.44088743422355,HD155581_TypK5_Mag7.21,"hms_tuple(h=17.0, m=12.0, s=18.547900126427237)","dms_tuple(d=14.0, m=27.0, s=23.926342667115392)",258.077283,17.205152,14.456646
83878,155642,,17.201686,21.228998,152.439,-48.8,7.26,1.345,K0+...,1.241,Her,25.235,165,364.156405231697,HD155642_TypK0_Mag7.26,"hms_tuple(h=17.0, m=12.0, s=25.973048569032926)","dms_tuple(d=21.0, m=11.0, s=52.423522636554196)",258.108221,17.207215,21.197895
83892,155276,,17.204601,-38.822535,114.2857,-32.0,6.3,1.01,K1IIICN...,1.05,Sco,34.356,79,156.1126819853037,HD155276_TypK1_Mag6.3,"hms_tuple(h=17.0, m=12.0, s=40.3924093593335)","dms_tuple(d=-38.0, m=-51.0, s=-12.871140118294875)",258.168302,17.21122,-38.853575
83934,155658,,17.210191,11.595899,408.1633,0.0,7.7,-0.354,K5,1.503,Oph,120.67,231,536.8905548349917,HD155658_TypK5_Mag7.7,"hms_tuple(h=17.0, m=12.0, s=55.62885705082607)","dms_tuple(d=11.0, m=33.0, s=53.301530669215396)",258.231787,17.215452,11.564806
